file,Jaro,Winkler,Levenshtein,Ratcliff_Obershelp,Fuzzy,Damerau-Levenshtein,LCSubstring,LCSubsequence
0,74.7270763,73,36.5918098,2.9565217,47,55.7296768,41.17647059,36.6023166
0,74.6567562,75,36.9791667,2.6315789,46,56.5532223,61.8487395,34.54545455
0,74.9538759,77,35.4375897,5.7084608,46,58.6086957,50.25210084,35.93642018
1,69.0250486,72,37.9228954,2.9897718,45,53.2651456,66.45962733,37.92289536
1,60.8459923,77,31.5964523,3.3259424,38,41.7960089,72.46376812,31.59645233
1,75.1424267,85,43.4137291,15.5844156,49,61.5027829,59.83436853,43.41372913
0,75.1018188,77,34.8122867,3.3214709,42,56.097561,41.20082816,36.05442177
0,73.1915494,76,36.2305581,2.9059829,44,49.3580599,42.02898551,34.29895713
0,60.7567587,70,27.6247849,1.8629408,44,57.7928364,53.62318841,35.2367688
1,64.6951381,79,35.8024691,10.2880658,49,48.8340192,73.46072187,35.80246914
1,69.4475832,82,42.5986842,9.375,52,55.2631579,70.70063694,42.59868421
1,76.3861296,86,43.2712215,12.6293996,55,61.0766046,60.93418259,43.27122153
0,64.6269828,71,35.4716981,6.1870504,49,54.0387722,44.58598726,34.18124006
0,67.6416343,69,39.4636015,5.3556485,42,51.0705789,54.14012739,36.61375661
0,62.7830767,54,36.4348678,3.1602709,18,55.4945055,39.06581741,28.97145934
1,64.6951381,79,35.8024691,6.0356653,49,48.8340192,60.0810537,35.80246914
1,75.0502599,85,44.5727483,3.8106236,60,60.2771363,77.40628166,44.57274827
1,64.4313078,79,42.1052632,9.7165992,61,50.0674764,59.27051672,42.10526316
0,60.7981995,62,36.5671642,3.9473684,41,53.5384615,37.6899696,37.28620296
0,65.8481689,74,35.9836066,4.0207523,38,53.8222498,55.01519757,33.22259136
0,56.2074095,62,30.7467057,1.7275748,34,57.3165241,51.36778116,34.93635078
1,69.4475832,82,42.5986842,10.5263158,52,55.2631579,55.97315436,42.59868421
1,75.0502599,85,44.5727483,8.0831409,60,60.2771363,75.30201342,44.57274827
1,69.7843418,82,39.6774194,5.1612903,50,55.5645161,53.82550336,39.67741935
0,66.5488586,72,34.4405594,2.0633751,47,52.9801325,50.33557047,36.00562588
0,60.7227106,65,39.9631676,1.3232514,46,56.4544914,59.73154362,37.53846154
0,54.3885371,75,20.8805999,4.7445255,46,51.1945392,47.11409396,34.11764706
1,76.3861296,86,43.2712215,14.4927536,55,61.0766046,62.22222222,43.27122153
1,64.4313078,79,42.1052632,8.9068826,61,50.0674764,74.14141414,42.10526316
1,69.7843418,82,39.6774194,4.3548387,50,55.5645161,67.47474747,39.67741935
0,68.8242602,62,32.81471,3.2075472,33,57.8063241,46.46464646,35.7771261
0,66.4818302,76,38.4401114,6.4220183,42,45.3277545,30.90909091,37.47412008
0,70.8104079,60,31.9949812,3.5634744,33,47.6510067,46.26262626,31.8507891
1,75.081917,85,40.1372213,4.3453402,49,59.8627787,68.71310508,40.13722127
1,69.8089783,82,37.9094077,3.2055749,46,55.6097561,57.02479339,37.90940767
1,70.9627601,74,38.9842141,6.7261496,49,56.9663693,57.02479339,38.98421414
0,66.1894225,71,33.23217,1.3513514,44,54.084507,52.53837072,36.36363636
0,70.1759518,73,33.7893297,0.913242,45,53.5190616,52.53837072,34.54920853
0,58.0293047,76,33.7200309,1.5921617,42,59.0581717,65.05312869,37.40540541
1,75.081917,85,40.1372213,4.2309891,49,59.8627787,63.96895787,40.13722127
1,72.1595731,83,78.9261745,78.9261745,100,78.9261745,90.46563193,78.9261745
1,71.6124271,74,39.5502646,5.026455,51,55.489418,62.63858093,39.55026455
0,69.6017313,65,29.53125,1.8867925,40,56.4516129,38.80266075,32.45283019
0,68.4533603,71,34.0338983,2.4455077,42,49.1708724,42.79379157,32.82051282
0,68.711883,71,36.3732209,4.3967828,40,54.432042,67.29490022,37.17339667
1,69.8089783,82,37.9094077,4.4599303,46,55.6097561,62.41496599,37.90940767
1,72.1595731,83,78.9261745,78.9261745,100,78.9261745,100,78.9261745
1,76.5973201,79,41.2353923,6.1769616,55,60.3505843,63.7755102,41.23539232
0,69.5520116,74,35.8239509,2.1413276,44,45.7662338,40.13605442,35.46423135
0,70.7970597,73,33.7741607,2.6295437,43,55.1272727,49.65986395,31.74914258
0,71.0056378,74,23.2586311,1.5165031,44,49.1425192,75.34013605,36.41304348
1,70.9627601,74,38.9842141,8.2361016,49,56.9663693,59.67213115,38.98421414
1,71.6124271,74,39.5502646,4.3650794,51,55.489418,69.83606557,39.55026455
1,76.5973201,79,41.2353923,6.3439065,55,60.3505843,63.7704918,41.23539232
0,72.9894399,71,37.037037,1.0335917,44,59.1326105,37.37704918,37.41339492
0,67.3785173,72,36.6766467,1.7148982,43,58.2309582,45.90163934,36.36363636
0,70.0830636,74,35.4591837,1.6759777,44,54.2168675,58.85245902,31.20960295
1,76.4914691,79,39.9209486,4.3478261,51,59.486166,66.04527297,39.92094862
1,78.2895675,80,67.6642811,48.1457385,83,77.2283669,88.41544607,67.66428107
1,76.1763588,79,40.0735294,3.4313725,54,57.9044118,71.63781625,40.07352941
0,68.8523961,68,27.5436793,4.7493404,52,53.1045752,49.26764314,38.56287425
0,68.1952395,75,36.3207547,5.815161,45,55.4509804,52.33022636,36.89320388
0,67.2601611,76,38.1758958,1.3317191,41,57.6976422,54.59387483,37.31439638
1,76.4914691,79,39.9209486,5.2700922,51,59.486166,64.27640156,39.92094862
1,76.533971,79,39.7939472,7.984546,51,58.9826143,63.23337679,39.7939472
1,76.5371844,79,39.684466,9.1019417,53,59.1019417,68.05736636,39.68446602
0,75.4750661,74,34.221219,2.0632737,47,56.7846608,54.36766623,34.1607565
0,74.0691198,71,36.4615385,2.5974026,40,52.0547945,36.37548892,36.44314869
0,74.5978111,72,35.8613762,1.1949216,44,58.496732,57.49674055,37.75156142
1,78.2895675,80,67.6642811,21.7306441,83,77.2283669,87.27735369,67.66428107
1,76.533971,79,39.7939472,8.886027,51,58.9826143,65.01272265,39.7939472
1,76.1031132,86,41.1517696,3.2393521,52,60.3479304,72.64631043,41.15176965
0,74.0667245,67,33.1147541,4.1204437,45,55.5981595,48.72773537,37.02265372
0,68.1123497,65,33.7777778,2.0164986,43,56.5818182,37.27735369,35.69518717
0,71.678785,65,31.1920057,1.725791,42,57.2106825,41.22137405,33.86689132
1,76.1763588,79,40.0735294,2.4509804,54,57.9044118,65.49375709,40.07352941
1,76.5371844,79,39.684466,8.6165049,53,59.1019417,65.03972758,39.68446602
1,76.1031132,86,41.1517696,2.5194961,52,60.3479304,64.24517594,41.15176965
0,63.9063681,70,34.2291372,3.8512616,47,55.1307847,45.97048808,36.25498008
0,63.9179132,68,36.0831657,6.8308181,42,43.7001595,63.67763905,32.13166144
0,66.6891051,61,35.4646206,4.1577825,44,57.866086,35.98183882,37.302882
1,70.2814291,82,53.1104921,36.7688022,62,67.1309192,71.42857143,53.11049211
1,66.8934536,70,43.6906377,22.7951153,56,55.0881954,49.78991597,43.69063772
1,59.6146499,64,36.0333081,11.2036336,49,51.5518547,62.18487395,36.0333081
0,69.0802114,76,30.5177112,5.6147144,47,37.5842405,38.02521008,26.64593053
0,55.9474668,74,35.5951057,4.3902439,47,58.7136929,39.28571429,34.68780971
0,60.2182223,74,32.2580645,1.3472137,37,51.5953307,28.78151261,30.18867925
1,70.2814291,82,53.1104921,17.641597,62,67.1309192,68.38602329,53.11049211
1,63.453866,67,39.4431555,19.9535963,53,48.7238979,52.74542429,39.44315545
1,68.5659591,72,38.8658368,10.373444,51,55.670816,67.38768719,38.86583679
0,72.1919003,75,36.2344583,4.7348485,39,57.8152753,51.24792013,36.40416048
0,68.2803915,78,35.8024691,3.7292818,48,56.2969925,48.91846922,37.73584906
0,68.9344329,57,35.5305466,0.8725158,41,57.7106518,49.58402662,36.14457831
1,66.8934536,70,43.6906377,20.0814111,56,55.0881954,62.06896552,43.69063772
1,63.453866,67,39.4431555,16.4733179,53,48.7238979,66.2835249,39.44315545
1,54.5844534,73,29.4755877,8.318264,46,37.8842676,71.64750958,29.4755877
0,60.3158383,73,31.5175097,8,45,38.8003749,45.59386973,28.42942346
0,62.1344985,72,36.4912281,4.4067797,43,52.5265957,44.82758621,34.72906404
0,60.8670706,59,22.9007634,1.5452539,22,37.9603399,29.11877395,21.63852408
1,59.6146499,64,36.0333081,4.8448145,49,51.5518547,51.24260355,36.0333081
1,68.5659591,72,38.8658368,3.8727524,51,55.670816,53.72781065,38.86583679
1,54.5844534,73,29.4755877,12.2965642,46,37.8842676,41.77514793,29.4755877
0,66.3830972,63,32.0709106,2.6354319,43,46.2903226,48.99408284,33.30832708
0,59.7284204,67,34.4674556,2.9163469,44,57.9248886,61.77514793,37.62254902
0,73.2800395,75,35.5439965,1.935038,40,58.2052858,51.24260355,32.09076175
1,76.6089149,86,41.3165266,10.2240896,54,59.9439776,73.16076294,41.31652661
1,75.6083678,85,44.0148699,9.6654275,57,60.4460967,71.79836512,44.01486989
1,72.2849973,83,38.7048193,5.4216867,48,57.7560241,53.67847411,38.70481928
0,71.3991705,74,34.3012704,3.432701,46,56.813105,43.05177112,35.29411765
0,60.055288,72,37.0860927,3.9413382,39,45.3169347,50.40871935,36.36363636
0,65.0581692,57,35.03861,3.1710079,42,53.9665407,54.08719346,36.77621283
1,76.6089149,86,41.3165266,9.8039216,54,59.9439776,67.72334294,41.31652661
1,77.4475312,86,43.6781609,11.3409962,57,60.9961686,67.00288184,43.67816092
1,75.0827282,85,39.2857143,4.6583851,47,58.1521739,51.87319885,39.28571429
0,69.8366349,77,38.9280677,2.6097272,45,57.5641026,51.58501441,36.18030842
0,66.3193608,70,39.4136808,1.344086,43,45.6211813,45.82132565,37.30984788
0,63.9138609,75,37.1609925,3.4762457,42,59.237098,58.3573487,36.58243081
1,75.6083678,85,44.0148699,6.6914498,57,60.4460967,66.28477905,44.01486989
1,77.4475312,86,43.6781609,6.1302682,57,60.9961686,73.81342062,43.67816092
1,74.8488851,85,40,6.6390041,47,59.5020747,61.86579378,40
0,75.0263713,72,37.3814042,1.8399264,36,58.0216126,40.75286416,39.02087833
0,74.6650556,78,40.625,3.9915966,49,59.0909091,47.299509,37.68115942
0,75.5937856,73,31.547321,2.058319,36,55.4399243,59.41080196,35.67961165
1,72.2849973,83,38.7048193,3.9156627,48,57.7560241,54.04040404,38.70481928
1,75.0827282,85,39.2857143,4.0372671,47,58.1521739,57.91245791,39.28571429
1,74.8488851,85,40,3.4854772,47,59.5020747,59.76430976,40
0,68.6971526,75,37.4895397,3.3420366,40,59.2561285,58.92255892,37.48953975
0,70.7011323,74,37.6053963,1.6430172,47,52.1821632,56.9023569,38.05060918
0,72.1312785,69,34.1594106,3.9944904,25,58.436214,56.56565657,34.08951563
1,75.9645558,78,43.5321456,11.9287374,60,60.9604957,75.08250825,43.53214562
1,71.1493661,74,42.9811867,5.2098408,50,60.0578871,61.71617162,42.98118669
1,74.367501,77,42.5419241,17.6522507,59,60.7237423,60.72607261,42.5419241
0,69.1469053,67,38.6252046,3.024911,46,58.9576547,75.24752475,38.8650043
0,73.5074661,61,35.1758794,1.5151515,55,57.5618698,44.55445545,33.4910123
0,68.3677703,74,35.3909465,1.1542497,41,58.0974843,49.8349835,32.14501511
1,75.9645558,78,43.5321456,12.0836561,60,60.9604957,76.05839416,43.53214562
1,74.9610827,77,37.3716632,3.6960986,52,57.7686516,67.15328467,37.37166324
1,71.5311883,74,37.9537954,9.2409241,54,56.6831683,59.7080292,37.95379538
0,71.3502392,69,29.3764087,1.3779528,44,56.7188788,41.89781022,37.04866562
0,59.5177844,74,36.3636364,3.5311796,42,52.3202912,61.45985401,27.12238148
0,72.0859778,75,33.9599757,1.2715713,46,46.744186,32.84671533,33.552015
1,71.1493661,74,42.9811867,3.0390738,50,60.0578871,58.63402062,42.98118669
1,74.9610827,77,37.3716632,4.9281314,52,57.7686516,61.59793814,37.37166324
1,71.114155,83,38.2194935,6.9071374,52,56.1013047,58.7628866,38.21949348
0,75.124415,73,34.4301383,1.3157895,43,58.6624204,48.32474227,38.21571238
0,67.749395,72,36.0515021,3.539823,48,46.3286713,36.98453608,33.51620948
0,73.4641569,69,35.7494722,3.5714286,44,53.2,33.89175258,21.9384551
1,74.367501,77,42.5419241,18.5348632,59,60.7237423,69.25996205,42.5419241
1,71.5311883,74,37.9537954,11.7161716,54,56.6831683,64.51612903,37.95379538
1,71.114155,83,38.2194935,6.9071374,52,56.1013047,71.5370019,38.21949348
0,69.871416,75,34.2,1.2488849,43,50.6748466,40.60721063,35.46971027
0,74.0265903,72,33.5437331,2.0737327,45,52.6436782,59.77229602,38.26266805
0,72.0646898,67,34.3434343,2.5380711,43,37.0487365,52.18216319,34.34343434
1,68.3478487,81,41.453983,15.158546,57,55.3750967,63.78653113,41.45398299
1,74.5585905,85,41.0163339,5.9286146,55,59.1046582,71.79161372,41.01633394
1,76.4230806,79,44.695543,8.7884495,63,61.8957941,76.87420584,44.695543
0,66.0556184,67,37.0611183,1.9774011,48,52.9411765,77.38246506,36.22159091
0,73.4522476,68,32.4829932,3.3416876,49,51.6129032,56.28970775,35.8714044
0,65.9753589,73,35.9538208,3.3548387,40,52.9150198,46.63278272,34.93320139
1,68.3478487,81,41.453983,15.158546,57,55.3750967,65.2173913,41.45398299
1,68.5974688,81,41.9825073,8.8921283,54,54.7376093,70.9486166,41.98250729
1,68.3775474,72,39.9390244,6.8597561,53,55.4115854,67.19367589,39.93902439
0,68.6849512,68,34.9206349,6.5608466,42,58.1418581,52.17391304,33.62282878
0,72.2914499,75,37.8443114,1.8318068,50,53.1201248,50.79051383,35.49160671
0,68.5344533,68,34.8837209,2.9952349,39,56.1016949,35.57312253,36.38368247
1,74.5585905,85,41.0163339,3.8717483,55,59.1046582,66.2817552,41.01633394
1,68.5974688,81,41.9825073,4.664723,54,54.7376093,63.85681293,41.98250729
1,74.5637604,77,41.1483254,7.6555024,53,59.6889952,71.36258661,41.14832536
0,75.874315,74,36.4908504,2.7456647,41,50.3810976,56.35103926,36.97478992
0,74.4118714,78,39.7484277,1.4054814,41,57.7087142,60.16166282,32.63785395
0,70.8900458,70,23.9161701,0.9054895,40,57.4847251,53.23325635,31.94888179
1,76.4230806,79,44.695543,13.8104206,63,61.8957941,63.77171216,44.695543
1,68.3775474,72,39.9390244,7.6219512,53,55.4115854,58.68486352,39.93902439
1,74.5637604,77,41.1483254,9.6889952,53,59.6889952,66.25310174,41.14832536
0,62.5175026,69,34.7017816,1.394268,49,57.3244147,58.56079404,33.45836459
0,69.7033783,69,37.7142857,1.2708499,52,57.3617588,44.41687345,33.22632424
0,69.9368684,69,29.3089092,1.3853904,36,51.8975332,46.89826303,35.16483516
1,75.0747586,85,41.469013,9.6403979,54,60.5202754,62.43822076,41.46901301
1,76.0244113,78,40.3426791,7.3208723,53,59.5794393,65.40362438,40.34267913
1,73.4730432,84,41.8079096,9.2278719,52,59.6045198,64.57990115,41.8079096
0,69.189108,73,36.4464692,1.7915309,45,58.8868941,48.59967051,35.70324575
0,71.3437499,76,34.2062193,5.6621005,45,50.6329114,54.36573311,33.36898396
0,69.1325676,69,37.3919874,2.7339642,25,52.6780088,38.05601318,35.14376997
1,75.0747586,85,41.469013,11.9357307,54,60.5202754,63,41.46901301
1,77.9598853,80,47.4945534,8.1336238,55,62.8903413,67.42857143,47.49455338
1,70.9466344,83,44.6753247,10.2164502,52,58.7878788,62.71428571,44.67532468
0,63.8800622,77,30.1083302,2.9824561,42,55.5915721,56.85714286,35.29411765
0,69.2183599,78,36.1165049,0.8053691,44,57.3940847,50.28571429,37.35354928
0,71.7963222,67,35.7723577,1.4990631,37,46.4285714,54.85714286,36.492891
1,76.0244113,78,40.3426791,7.9439252,53,59.5794393,69.71935007,40.34267913
1,77.9598853,80,47.4945534,16.1220044,55,62.8903413,66.02658789,47.49455338
1,71.6628619,74,46.9964664,7.95053,51,59.0106007,60.70901034,46.99646643
0,76.5995378,73,36.6954851,3.2727273,46,56.8676717,53.76661743,32.04320432
0,71.227513,77,33.5913313,1.1011011,41,55.2154903,41.35893648,34.52131377
0,70.4733213,70,36.3782051,2.1103896,44,58.8753388,36.33677991,35.37735849
1,73.4730432,84,41.8079096,15.2542373,52,59.6045198,74.94505495,41.8079096
1,70.9466344,83,44.6753247,15.9307359,52,58.7878788,78.24175824,44.67532468
1,71.6628619,74,46.9964664,12.0141343,51,59.0106007,71.86813187,46.99646643
0,64.0969562,76,36.0333081,7.3308271,51,56.8665377,49.01098901,36.24031008
0,64.0969562,74,37.0044053,2.4691358,41,59.600444,47.25274725,34.48831587
0,69.855279,63,35.0342727,1.8302304,43,49.35164,62.63736264,24.6863618
1,63.1930693,67,37.8325123,8.4729064,52,49.0640394,60.11644833,37.83251232
1,75.1891279,78,42.6917511,6.512301,56,59.9131693,72.48908297,42.69175109
1,71.7941885,75,41.171404,9.9913867,57,56.5030146,66.52110626,41.17140396
0,70.125205,76,36.5867262,4.0550326,51,54.1300527,49.49053857,33.45724907
0,73.0996719,73,38.6138614,1.760176,52,54.0747029,56.47743814,35.87374904
0,63.8214971,59,30.8895406,1.686747,37,47.2,56.47743814,36.63430421
1,63.1930693,67,37.8325123,5.5172414,52,49.0640394,81.09756098,37.83251232
1,63.0147723,67,40.8602151,21.1143695,54,51.1241447,79.26829268,40.86021505
1,77.1834885,79,69.0773067,59.8503741,88,72.0698254,88.41463415,69.07730673
0,71.3698093,70,27.9552716,2.9579067,45,56.9390402,35.06097561,30.68493151
0,62.462555,69,34.2665174,6.9069069,45,41.8584825,35.06097561,32.72023233
0,57.3844723,59,21.7347956,3.6171816,35,43.4470377,52.43902439,33.48623853
1,75.1891279,78,42.6917511,9.6960926,56,59.9131693,73.09352518,42.69175109
1,63.0147723,67,40.8602151,11.5347019,54,51.1241447,58.56115108,40.86021505
1,71.9319713,83,43.6270317,9.9230111,58,58.1693755,63.30935252,43.62703165
0,58.7538909,76,36.5277778,1.9528072,46,37.0774264,56.4028777,37.43760399
0,62.1021693,75,34.1717259,3.2061069,47,49.0837048,50.21582734,33.98926655
0,64.7036196,74,33.0989217,3.856383,38,58.2883577,51.65467626,36.44379133
1,71.7941885,75,41.171404,11.5417743,57,56.5030146,78.48101266,41.17140396
1,77.1834885,79,69.0773067,43.1421446,88,72.0698254,76.79324895,69.07730673
1,71.9319713,83,43.6270317,18.6484175,58,58.1693755,74.6835443,43.62703165
0,74.3058191,78,29.4150418,2.7111575,47,53.913738,42.40506329,37.38693467
0,67.3065845,60,40.3686636,2.8873917,43,53.015873,56.11814346,36.38320775
0,63.2528368,64,33.6122734,2.0846107,35,47.1225457,64.1350211,33.08373043
1,76.2885606,79,40,5.5635492,56,60,71.80796731,40
1,74.7480225,77,39.0600522,3.9686684,53,59.0078329,67.82431052,39.06005222
1,67.58094,71,38.0889184,12.3424021,51,51.4266755,63.3299285,38.08891838
0,52.9882782,77,31.873654,1.5018773,46,55.8788599,58.73340143,34.22778772
0,65.5121843,73,32.9685363,3.1070196,42,41.2509308,38.71297242,33.47889374
0,58.247313,75,34.8387097,2.3617821,38,58.8449532,59.14198161,34.34922911
1,76.2885606,79,40,6.5227818,56,60,73.960217,40
1,72.463809,75,41.4299706,6.072478,51,60.5778648,70.61482821,41.42997062
1,64.0356299,68,36.3525092,6.3647491,47,48.7148103,62.2965642,36.35250918
0,58.2196612,60,32.0584927,2.6996625,35,39.5317726,48.28209765,37.7753304
0,69.4858851,70,31.4359638,2.1265284,42,50.0884956,46.65461121,36.59435121
0,63.9849816,76,27.9813458,0.6355932,45,52.312964,56.8716094,37.36367947
1,74.7480225,77,39.0600522,6.1618799,53,59.0078329,55.66239316,39.06005222
1,72.463809,75,41.4299706,7.5416259,51,60.5778648,58.97435897,41.42997062
1,66.2249654,70,35.2459016,7.7868852,47,50.3415301,51.6025641,35.24590164
0,65.8791056,75,34.1623037,1.4563107,37,45.9302326,33.54700855,33.12368973
0,64.0466323,67,31.5139032,2.3346304,42,54.2894853,18.26923077,34.81675393
0,71.5920577,72,35.1637765,2.160605,41,50.4781421,40.81196581,34.3189018
1,67.58094,71,38.0889184,17.9163902,51,51.4266755,79.92424242,38.08891838
1,64.0356299,68,36.3525092,6.8543452,47,48.7148103,79.35606061,36.35250918
1,66.2249654,70,35.2459016,7.9234973,47,50.3415301,72.53787879,35.24590164
0,57.1667737,77,39.4822006,2.9278142,38,54.8527808,37.68939394,37.3253493
0,71.7289851,75,38.156682,4.989605,43,58.123108,57.1969697,36.92307692
0,70.4412714,76,37.5106564,2.8409091,41,57.9646018,50,34.14313854
1,73.2764956,76,47.6433121,1.2738854,57,61.0191083,66.86930091,47.6433121
1,66.3694388,70,36.2459547,3.6677454,48,51.2405609,61.70212766,36.24595469
1,65.7013641,69,37.3307544,3.868472,49,48.9361702,80.24316109,37.33075435
0,64.4467241,75,38.9513109,2.8132992,49,59.9447514,63.2218845,41.4910859
0,62.3746377,66,37.0473538,1.3685239,42,58.7878788,34.34650456,33.0044843
0,55.9197197,63,27.0553936,2.9227557,33,26.860687,38.90577508,27.68834514
1,73.2764956,76,47.6433121,5.8598726,57,61.0191083,60.52631579,47.6433121
1,73.9449157,77,38.3301708,6.4516129,52,57.0208729,59.21052632,38.33017078
1,69.468213,73,39.4487511,9.8191214,53,55.2971576,67.98245614,39.44875108
0,65.3071446,77,35.394862,3.3768227,49,52.1668029,44.51754386,38.28715365
0,72.3409448,75,38.9830508,2.7134876,48,57.7008929,46.27192982,38.74045802
0,59.8242326,65,36.9266055,3.1702274,18,55.4820416,36.62280702,25.77367206
1,66.3694388,70,36.2459547,3.236246,48,51.2405609,49.83277592,36.24595469
1,73.9449157,77,38.3301708,5.313093,52,57.0208729,51.00334448,38.33017078
1,74.2375696,77,37.9125096,1.9953952,51,58.0966999,62.04013378,37.91250959
0,72.05887,75,33.4728033,2.4169184,44,56.8523431,39.63210702,37.42384682
0,68.7949963,76,32.248062,3.3777778,44,57.7464789,36.95652174,33.93810032
0,67.9024701,73,30.7917889,1.6348774,40,44.9092742,43.47826087,28.5218899
1,65.7013641,69,37.3307544,6.1895551,49,48.9361702,53.4751773,37.33075435
1,69.468213,73,39.4487511,8.4409991,53,55.2971576,53.33333333,39.44875108
1,74.2375696,77,37.9125096,6.2931696,51,58.0966999,52.62411348,37.91250959
0,63.9674058,77,36.0544218,3.3149171,45,58.3277592,54.18439716,28.86597938
0,72.6311389,60,36.7797948,1.4114326,45,50.0987167,51.34751773,36.8174727
